,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
5563,00091605,FILTRO ACEITE FUJITOYO AUTOTEC JEEP/DODGE         ,17/12/2021,01/02/2022,,N,N,
5564,00091617,FILTRO ACEITE DG NITRO JEEP COMPAS 2.4 STP        ,12/12/2020,05/07/2021,,N,N,
5565,00091669,C 2605                                            ,26/01/2023,17/01/2023,,N,N,
5566,00091748,FILTRO AIRE CHEVROLET VIVANT 04 /STP 20206        ,18/04/2019,,,,S,
5567,00091819,FILTRO PETROLEO ELEMENTO BT-50( 13-               ,24/04/2019,05/07/2019,,,N,
5568,00091820,FILTRO ACEITE ELEMENTO MAZDA BT-50 (13-19         ,30/04/2019,12/01/2022,,,N,
5569,00091821,FILTRO PETROLEO CON DECANTADOR SPRINTER 0         ,29/08/2019,26/07/2021,,,S,
5570,00091882,FILTRO AIRE A-2907 SUZUKI CIAZ- ERTIGA 15-16      ,11/07/2019,23/02/2022,,,S,
5571,00091891,C 3459                                            ,28/10/2019,,,N,,
5572,00091984,FILTRO CABINA POLEN SUZUKI                        ,16/01/2021,17/12/2022,,,S,
5573,00092008,FILTRO AIRE TUNDRA                                ,20/11/2020,05/09/2022,S,N,N,
5574,00092048,WK 9022                                           ,14/05/2019,06/06/2022,S,N,,
5575,00092089,FILTRO ACEITE STP TOY TERCEL 1500 3EE EL42 W68/8  ,14/11/2020,03/02/2021,,,N,
5576,00092181,FILTRO HIDRA LICO BT-8899                         ,18/05/2019,,,,N,
5577,00092216,WK 9043                                           ,26/01/2023,,S,N,,
5578,00092335,FILTRO AIRE C-2201                                ,17/01/2023,04/10/2019,,N,N,
5579,00092380,W 712/52 JAP                                      ,,,S,,,
5580,00092445,FILTRO AIRE SSANNGYONG                            ,08/06/2019,13/02/2020,,,S,
5581,00092477,FILTRO ACEITE JAPONES C111N W 712/52              ,17/03/2020,29/09/2022,,,S,
5582,00092478,FLTRO ACEITE JAPONES C524J  W8018                 ,11/06/2019,08/08/2019,,,N,
5583,00092479,FILTRO ACEITE C010J W719/30 W719/15               ,17/03/2020,07/07/2020,,,S,
5584,00092480, W712/8  SPEED MATE                               ,08/01/2021,03/11/2021,,,S,
5585,00092481,FILTRO ACEITE C 103J W920/21 W920/48              ,17/03/2020,17/09/2020,,N,S,
5586,00092482,FILTRO ACEITE JAPONES C417J W924/5                ,11/06/2019,05/03/2020,,,S,
5587,00092483,FILTRO ACEITE ELEMENTO JAPONES OE14001 HU613X     ,14/05/2020,11/02/2022,,,N,
5588,00092484,FILTRO ACEITE ELEMENTO JAPONES OE42001 HU711/51   ,11/06/2019,02/07/2019,,,N,
5589,00092524,FILTRO BENCINA HY TUCSON 2.0 04/10 2.7 05/09 SPORT,16/05/2022,26/06/2019,,N,S,
5590,00092547,WK 10002/1X                                       ,15/06/2019,,S,N,,
5591,00092582,WP 1240 CI-M                                      ,11/09/2020,01/12/2021,,N,N,
5592,00092608,C 29003/1 AUTOTEC                                 ,04/06/2020,15/01/2021,,N,N,
5593,00092613,C 22024 AUTOTEC                                   ,06/06/2020,23/02/2021,,N,N,
5594,00092615,FILTRO COMB FFC-3315 PFF50216 NISSAN              ,10/07/2019,25/05/2021,,N,,
5595,00092616,FILTRO RACOR 35014 BF7674D MAHINDRA               ,10/07/2019,05/02/2020,,N,,
5596,00092618,FILTRO  POLEN MAHINDRA SCORPIO 2.2 PIKUP 2.2 10/15,10/02/2022,05/01/2023,,N,,
5597,00092651,FILTRO AIRE SSANGYONG MUSSO                       ,20/06/2019,28/04/2021,,,S,
5598,00092715,FILTRO ACEITE KENDALL HU 7009Z TOYOTA HILUX       ,20/02/2020,05/03/2020,,,N,
5599,00092796,HU 615X                                           ,02/08/2021,08/07/2022,,N,N,
5600,00092880,FILTRO AIRE  PEUGEOT 2008                         ,11/07/2019,,,,S,
5601,00092881,FILTRO ACEITE ELEMENTO CARTUCHO                   ,03/08/2019,16/06/2020,,,S,
5602,00092922,FILTRO ACEITE PEUG 108/208/3008/PARTNER MAXI      ,13/07/2019,,S,N,,S
5603,00093032,FILTRO POLEN SUZUKI JIMNY STP 25156               ,22/02/2022,08/09/2021,,,S,
5604,00093036,FILTRO POLEN 2 PIEZAS HY                          ,23/07/2019,,,,N,
5605,00093045,C 1473 JAP A14001                                 ,29/07/2019,16/11/2020,,,S,
5606,00093046,W 75/2 BOSCH                                      ,02/09/2020,14/04/2021,S,N,S,
5607,00093047,WP 928/80 JAP C115J                               ,29/07/2019,21/01/2022,,,S,
5608,00093048,HU 7002Z  SPEED MATE                              ,31/03/2022,02/04/2022,S,,N,
5609,00093049,HU 7033Z JAP OE0077                               ,,09/10/2019,,,S,
5610,00093060,FILTRO AIRE HYUNDAI IONIQ 1.6 17/                 ,04/06/2020,,,N,,
5611,00093079,FILTRO CABINA ACTYON                              ,25/07/2019,13/11/2020,,,S,
5612,00093080,FILTRO PETROLEO ELEMENTO  SSANGYON  MUSSO         ,25/07/2019,09/07/2021,,,S,
5613,00093118,FILTRO POLEN SS ACTYON SPORT/ KYRON STP 25148     ,,07/01/2023,,,S,
5614,00093125,FILTRO BENCINA HYUNDAI                            ,27/07/2019,05/08/2019,,,N,
5615,00093216,FILTRO AIRE NISSAN KICKS 1.6                      ,31/05/2021,30/08/2022,,N,N,
5616,00093268,FILTRO PETR.16400-00Q1K NISSAN                    ,12/11/2020,13/11/2020,,N,,
5617,00093295,FILTRO AIRE NISSAN KICKS P15 X HR16 DE 2017       ,06/08/2019,,,,S,
5618,00093420,WK 9011 MANN                                      ,03/01/2022,23/11/2022,S,N,N,
5619,00093436,FILTRO ACEITE CHEVROLET                           ,13/08/2019,15/10/2019,,,S,
5620,00093437,FILTRO AIRE SUZUKI VITARA                         ,13/08/2019,28/01/2020,,,S,
5621,00093451,C 29010                                           ,27/04/2020,26/08/2022,,N,,
5622,00093481,BFU 707X BOSCH                                    ,23/08/2019,30/11/2021,,N,N,
5623,00093482,P 707X BOSCH                                      ,21/08/2019,12/04/2022,,N,N,
5624,00093491,FILTOR AIRE MAHINDRA SCORPIO                      ,17/08/2019,02/12/2020,,,S,
5625,00093492,FILTRO POLEN MAHINDRA SCORPIO                     ,28/12/2019,18/06/2022,,,S,
5626,00093563,FILTRO PETROLEO NISSAN NP300 DIESEL COMPLETO 15/  ,04/11/2022,13/01/2023,,N,N,
5627,00093569,PU 835/6X                                         ,26/12/2022,03/02/2023,S,N,N,N
5628,00093570,PU 12003Z                                         ,10/06/2022,18/07/2022,,N,,
5629,00093604,BFU811X BOSCH                                     ,21/07/2020,30/10/2020,,N,N,
5630,00093637,FILTRO CEP. AGUA MITSUBISHI L200 ACTYON           ,26/08/2019,21/10/2020,,,N,
5631,00093645,FILTRO PETROLEO ELEMENTO SSANGYONG PU 915X        ,01/02/2022,09/11/2022,S,,S,
5632,00093785,FILTRO ACEITE  ELEMENTO CARTUCHO   BERLINGO       ,22/02/2020,30/09/2020,,,S,
5633,00093845,FILTRO AIRE RECTANGULAR TOY. HILUX                ,30/01/2020,17/09/2020,,,S,
5634,00093973,FILTRO AIRE  MAZDA 2  1.3-1.5   MAZDA 3  1.6 / 04 ,17/09/2019,19/02/2020,,,S,
5635,00094101,FILTRO AIRE COTROEN CX-5 (12-1                    ,28/09/2019,20/01/2020,,,S,
5636,00094246,FILTRO ACEITE  26311-52000-26325-52000 26325-52002,29/01/2020,01/02/2020,,,N,
5637,00094489,FILTRO POLEN CU23019 HY TUCSON/SPORTAGE 15/       ,13/01/2023,07/02/2023,,N,N,
5638,00094807,C 3350 AUTOTEC                                    ,06/06/2020,16/11/2021,,,N,
5639,00094809,C 24017 AUTOTEC                                   ,28/11/2020,06/09/2022,,N,N,
5640,00094833,FILTRO CABINA GNOMADE 1.9/2.0/2.4/2.7/3.2         ,13/12/2019,27/02/2020,S,N,,
5641,00094841,C 26014  AUTOTEC                                  ,06/06/2020,,,,N,
5642,00094972,W 8018 JS                                         ,22/04/2022,,S,,N,
5643,00094973,PU 935/6X STP                                     ,05/08/2021,16/11/2021,,N,,
5644,00095097,C 24054                                           ,23/11/2022,12/11/2022,,N,N,
5645,00095098,C 30027                                           ,26/01/2023,28/09/2022,,N,N,
5646,00095099,W 7037                                            ,05/09/2022,03/03/2022,,N,N,
5647,00095101,C 24036 FILTRO AIRE                               ,22/07/2022,08/02/2023,,N,N,
5648,00095102,W 927/88                                          ,21/03/2022,27/01/2023,S,N,N,
5649,00095103,C 22031/1                                         ,05/12/2022,06/02/2023,,N,N,
5650,00095104, C 24019  AUTOTEC                                 ,06/06/2020,05/01/2021,,,N,
5651,00095119,FILTRO TECFIL PSH367 W 940/54                     ,06/08/2020,07/08/2020,,N,,
5652,00095266,FILTRO COMB. BF7951-D                             ,24/09/2022,08/10/2022,S,N,,
5653,00095596,C 2936/1  AUTOTEC                                 ,06/06/2020,09/02/2021,,,N,
5654,00095882,FILTRO COMB BF7925                                ,17/03/2020,,,N,,
5655,00096395,W 68/85 JAP                                       ,27/05/2020,19/08/2020,,,N,
5656,00096396,W 6002 JAP                                        ,27/05/2020,17/07/2021,,,N,
5657,00096571,HU 7003X                                          ,12/08/2021,26/11/2022,,N,N,
5658,00096581,FILTRO AIRE DONGFENG AX7 2.0 15/19                ,04/05/2022,,,N,,
5659,00096582,FILTRO AIRE DONGFENG S50 1.5                      ,16/06/2020,,,N,,
5660,00096681,FILTRO CABINA CRUZE                               ,24/06/2020,01/07/2020,,,N,
5661,00096729,HU 613X MANDO                                     ,13/01/2021,08/04/2022,,N,N,
5662,00096811,FILTRO AIRE MAXUX T60 17/19                       ,27/08/2022,02/02/2023,,N,N,
5663,00096827,FILTRO AIRE DONGFENG AX4 1.6 18/                  ,04/05/2022,09/07/2020,,N,N,
5664,00096847,C 33017 STP                                       ,07/02/2023,01/02/2023,,,S,
5665,00096851,W 962 BOSCH                                       ,21/07/2020,11/08/2020,S,N,,
5666,00096852,WP1060 BOSCH                                      ,10/07/2020,14/07/2020,,N,,
5667,00096977,WP 1045 STP FILTRO ACEITE HY/KIA 99/              ,10/06/2021,28/01/2022,,N,N,
5668,00096996,WK 613/3                                          ,15/07/2020,29/12/2022,,,N,
5669,00097065,FILTRO AIRE CX-5    ( 12-1                        ,18/07/2020,29/10/2020,,,N,
5670,00097070,F POLEN BT50 MAZDA 3.2/FORD RANGER                ,20/07/2020,18/05/2021,,N,,
5671,00097240,C 13149 TECFIL                                    ,04/08/2020,15/06/2022,,N,,
5672,00097241,WK 842 TECFIL                                     ,17/08/2020,07/06/2021,,N,,
5673,00097242,FILTRO PARTICULAS DPF                             ,04/08/2020,,,N,,
5674,00097372,CU 3448 PEUGEOT 206                               ,18/08/2020,,,,N,
5675,00097516,W 610/82 MANDO                                    ,27/08/2020,04/01/2021,,,S,
5676,00097530,WK 55/2 ONNURI                                    ,28/08/2020,08/07/2021,S,,N,
5677,00097604,W 610/1 SPEED MATE                                ,02/09/2020,17/02/2021,,,N,
5678,00097610,FILTRO BENCINA 205                                ,03/09/2020,07/09/2020,,,N,
5679,00097618,FILTRO AIRE RENAULT 19TS                          ,03/09/2020,07/09/2020,,,N,
5680,00097621,FILTRO AIRE PEUGEOT BIPPER                        ,03/09/2020,20/03/2021,,,N,
5681,00097647,FILTRO CABINA CHEVROLET SAIL NEW                  ,04/09/2020,23/12/2022,,,N,
5682,00097681,FILTRO POLEN MAHINDRA SCORPIO                     ,05/09/2020,19/10/2020,,N,,
5683,00097818,FILTRO AIRE MAXUS T60 17/19                       ,17/06/2022,30/12/2022,,N,N,
5684,00097859,PU 9009Z STP                                      ,26/11/2020,25/11/2022,,N,N,
5685,00097899,C 250002 STP                                      ,30/10/2020,29/07/2022,,,N,
5686,00097951,C 25040 STP                                       ,30/11/2021,05/03/2022,,,N,
5687,00097953, C 2294 STP                                       ,01/07/2022,13/10/2022,,,N,
5688,00097959,FILTRO AIRE TOY RAV 4 2.5 13/                     ,30/09/2020,25/01/2023,,,N,
5689,00097992,FILTRO POLEN CHEVROLET DMAX 2.5  12-              ,26/11/2020,12/08/2022,,,N,
5690,00098004,WK 9053                                           ,28/09/2020,,S,N,,
5691,00098022,C 17170/1 KAF                                     ,29/09/2020,25/02/2021,,,N,
5692,00098062,C 22024 KAF                                       ,01/10/2020,23/01/2021,,,N,
5693,00098063,HU 7002 Z  STP                                    ,02/04/2022,03/10/2022,,,N,
5694,00098120,C 16148 STP                                       ,06/10/2020,09/10/2020,,,N,
5695,00098129,C 34955  STP                                      ,06/10/2020,05/05/2021,,,N,
5696,00098132,C 25140 KAF                                       ,06/10/2020,12/06/2021,,,N,
5697,00098133,C 29003/1   STP                                   ,06/10/2020,18/01/2023,,,N,
5698,00098134,W 830/3  STP                                      ,06/10/2020,29/11/2022,,,N,
5699,00098180,CU 22028 KENDALL POLEN NISS NP 300                ,05/10/2022,01/02/2023,,N,,
5700,00098230,HU 6011Z STP                                      ,10/10/2020,09/02/2021,,,N,
5701,00098305,FILTRO AIRE                                       ,21/10/2020,,,,N,
5702,00098343,WK 9034Z STP                                      ,03/06/2022,09/12/2020,,N,N,
5703,00098344,C 27019  SKYFIL                                   ,19/10/2020,27/10/2020,,,N,
5704,00098381,C 24003  STP                                      ,21/10/2020,25/02/2021,,,N,
5705,00098406,PU 7006Z CAPTIVA II   MANDO                       ,22/10/2020,30/08/2021,,,N,
5706,00098455,HU 711X MANDO                                     ,27/10/2020,06/05/2022,,,N,
5707,00098547,C 16133 STP                                       ,30/10/2020,24/10/2022,,,N,
5708,00098548,C 36166  STP                                      ,30/10/2020,30/11/2021,,,N,
5709,00098549,C 23004   STP                                     ,30/10/2020,12/10/2022,,,N,
5710,00098639,FILTRO POLEN TOY AURIS/YARIS/KUN                  ,26/12/2020,21/10/2021,,N,N,
5711,00098776,C-22144 KAF                                       ,06/08/2022,04/01/2023,S,N,N,
5712,00098812,FILTRO AIRE TRAVELLER EXPERT                      ,28/11/2022,21/10/2022,,N,N,
5713,00098816,FILTRO CABINA GRAND NOMADE                        ,13/11/2020,17/06/2021,,,N,
5714,00098826,FILTRO CAJA CAMBIO K73712 NISSAN                  ,02/02/2021,,,N,N,
5715,00099134,WK 9046Z                                          ,26/01/2023,12/02/2022,S,N,,
5716,00099169,HU 7033/Z   STP                                   ,18/12/2020,23/07/2021,,,N,
5717,00099373,FILTRO AIRE HYUNDAI                               ,13/01/2021,21/11/2022,,,N,
5718,00099385,FILTRO AIRE SUZ VITARA 1.6 M16A 18/ 13780-61M00   ,09/11/2022,26/01/2023,,N,N,
5719,00099421,W 67/81 SAT                                       ,15/07/2021,06/09/2022,S,N,N,
5720,00099422,W 68/85 SAT                                       ,09/06/2021,15/11/2022,S,N,N,
5721,00099431,W68/85  MANDO                                     ,16/01/2021,17/02/2021,,,N,
5722,00099619,WK 920/3  KAF                                     ,26/01/2021,27/01/2021,,,N,
5723,00099721,CU 3847 STP  POLEN PEUGEOT EXPERT  JUMPY          ,09/10/2021,02/06/2022,,,N,
5724,00099826,WK 829/6  STP                                     ,25/01/2023,11/01/2023,S,,N,
5725,00099828,WK 829/3 STP                                      ,15/10/2022,11/01/2023,S,N,N,
5726,00099831,HU 7002 Z STP- MANDO                              ,01/02/2022,01/04/2022,,,N,
5727,00099855,FILTRO AIRE KIA RIO 1.4 18/   STP                 ,16/02/2021,28/09/2022,,,N,
5728,00099907,PU838 X   KAF                                     ,13/08/2021,27/04/2022,,N,N,
5729,00099918,C 22144 STP                                       ,10/06/2021,30/12/2021,,N,N,
5730,00099933,FILTRO POLEN KIA RIO 3-4-5 G4FA 12/16             ,24/02/2021,05/07/2021,,N,,
5731,00099937,CU 2141                                           ,24/02/2021,18/06/2022,,N,,
5732,00099966,CU 2442                                           ,05/08/2021,26/08/2021,,,N,
5733,00099979,WK 939/2Z                                         ,02/03/2021,17/07/2021,,,N,
5734,00099980,CU 22004 SUBARU                                   ,02/03/2021,,,,N,
5735,00100191,FILTRO AIRE CHEV N400 MAX 1.5 19/21               ,14/10/2021,02/04/2022,,N,,
5736,00100337,FILTRO AIRE MG GS 1.35 16/                        ,04/05/2022,09/02/2012,,N,,
5737,00100355,FILTRO AIRE CHANGAN CX70 1.6 17/                  ,04/05/2022,07/09/2022,,N,,
5738,00100399, C 2514 KENDALL                                   ,21/03/2022,09/11/2022,,N,,
5739,00100445,FILTRO AIRE GREAT WALL WINGLE 6 19/21             ,27/08/2022,22/09/2022,,N,,
5740,00100459,FILTRO AIRE FOTON FT500 2.8 16/21                 ,04/05/2022,19/08/2022,,N,,
5741,00100643,W 816 SPEED MATE                                  ,11/04/2022,30/04/2022,,N,,
5742,00100644,C 24068                                           ,03/08/2022,29/04/2021,,N,,
5743,00101018,PU 1059X                                          ,10/06/2022,26/08/2022,,N,,N
5744,00101197,HU 10002Z                                         ,01/07/2022,17/08/2018,,N,,
5745,00101198,C 24700                                           ,01/07/2022,24/04/2012,,N,,
5746,00101240,C 21102                                           ,26/12/2022,15/12/2011,,N,,
5747,00101435,FILTRO AIRE HY NEW SONATA 2.0 16/18 OPTIMA 10/15  ,14/10/2021,20/04/2012,,N,,
5748,00101436,C 2030 FILTEC                                     ,14/10/2021,,,N,,
5749,00101469,C 30004                                           ,09/12/2021,12/12/2011,,N,,
5750,00101550,C 26039                                           ,12/01/2023,05/01/2023,,N,,
5751,00101764,C 28200 HK                                        ,21/11/2022,13/12/2022,,N,,
5752,00101799,C 16010/1                                         ,26/12/2022,15/12/2022,,N,,
5753,00102049,WK 78/2 KENDALL                                   ,27/10/2022,27/01/2023,,N,,
5754,00102096,FILTRO AIRE VERSA/NOTE 1.6 12/18                  ,04/05/2022,05/03/2012,,N,,
5755,00102115,WK 79 KENDALL                                     ,27/10/2022,06/11/2015,,N,,
5756,00102116,WK 614/11 KENDALL                                 ,27/10/2022,06/11/2015,,N,,
5757,00102175,C 26071                                           ,03/08/2022,08/03/2012,,N,,
5758,00102377,C 630                                             ,12/01/2023,,,N,,
5759,00102391,C 24025                                           ,26/05/2022,21/04/2022,,N,,
5760,00102407,RACOR 08MM                                                                                          ,,,,,,
5761,00102485,HU 816/2X KENDALL                                 ,27/10/2022,19/01/2023,,N,,
5762,00102515,FILTRO AIRE MAXUS G10 1.9 2019/                   ,04/05/2022,27/11/2013,,N,,
5763,00102602,C 30904                                           ,23/11/2022,11/01/2016,,N,,
5764,00102667,FILTRO AIRE BAIC X55 1.5 18/21                    ,27/08/2022,13/10/2022,,N,,
5765,00102735,C 22011                                           ,28/10/2022,08/11/2011,,N,,
5766,00102907,C 24135                                           ,28/10/2022,09/11/2021,,N,,
5767,00102948,WK 1040/1                                         ,03/05/2022,,S,N,,
5768,00103077,FILTRO AIRE MG RX5 1.5 18/                        ,04/05/2022,21/04/2012,,N,,
5769,00103257,FILTRO POLEN NISS XTRAIL 2500 T32 15/17 CU25012   ,31/01/2023,07/02/2022,,N,,
5770,00103335,C 23018                                           ,04/08/2022,24/04/2012,,N,,
5771,00103354,C 29054                                           ,22/08/2022,31/03/2016,,N,,
5772,00103465,C 25023                                           ,22/08/2022,22/11/2011,,N,,
5773,00103629,C 2563                                            ,22/08/2022,27/02/2012,,N,N,
5774,00103873,FILTRO AF26249 FLEETGUARD = RS5332 BALDWIN        ,02/11/2022,07/11/2022,,N,,
5775,00103918,C 35017                                           ,02/09/2022,27/12/2018,,N,,
5776,00103954,C 10012                                           ,14/04/2022,05/12/2011,,N,,
5777,00103995,FILTRO PSC76 TECFIL = BF7917 BALDWIN              ,02/11/2022,07/11/2022,,N,,
5778,00104150,FILTRO POLEN NISS XTRAIL 2500 T30 MURANO/CU22003  ,29/12/2021,08/01/2020,,N,,
5779,00104178,C 30080                                           ,22/07/2022,,,N,N,
