,Codigo,Descripcion,Grupo,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
283,00001895,PERNO U 3 G2 GALV + GOL.+ TUE 1/2   1352008       ,ROTACION ,,,,,,
284,00002487,TUERCA HEX 1 1/2-6 2H GALV 1224010                ,ROTACION ,,,,,,
285,00002488,TUERCA GALV 1 1/4 -7 2H                           ,ROTACION ,,,,,,
286,00002489,TUERCA GALV 3/4 -10 2H  1224003                   ,ROTACION ,,,,,,
287,00002490,TUERCA GALV 5/8 -11 2H  1224002                   ,ROTACION ,,,,,,
288,00002491,TUERCA GALV. 5/8 -11 2H  1224002                  ,ROTACION ,,,,,,
289,00002492,"CLAVADORA NEUM.AN613 MAKITA 3/4"" A 1 3/4"" CLAVO   ",ROTACION ,,,,,,
290,00002738,AMORTIGUADOR DEL LH HIDRAULICO SZ ALTO 05/13      ,SUZUKI,,,,N,,
291,00002907,CORREA B-68 OPTIBELT                              ,ROTACION ,,,,,,
292,00003022,TELA PVC DIRECCION                                ,ROTACION ,,,,,,
293,00003023,PARCHE ADHESIVO PENDON                            ,ROTACION ,,,,,,
294,00003024,PENDON PROMO MOBIL 150X100CM INC. BARRAS PVC      ,ROTACION ,,,,,,
295,00003068,TIJERON FELCO 211-60                              ,ROTACION ,,,,N,N,
296,00003070,"ALICATE UNIVERSAL 7"" 1000V KNIPEX  4651045        ",ROTACION ,,,,N,N,
297,00003075,JGO.LLAVE PTA .CORONA 10-22 MM 8 PZA. FORCE 5086  ,ROTACION ,,,,N,N,
298,00003077,LOCKERS 2 CUERPOS CUADRUPLE  LMC 240              ,ROTACION ,,,,N,N,
299,00003078,TOLDO ESTANDAR 2X3 AZUL C/ ESTRUCTURA             ,ROTACION ,,,,N,N,
300,00003079,TOLDO LITE 3X2 AZUL ESTRUCT.                      ,ROTACION ,,,,N,N,
301,00003084,BASURERO C/TASPA Y PEDAL 12 LTS.                  ,ROTACION ,,,,N,N,
302,00003085,BASURERO PLASTICO 50 LTS.C TAPA                   ,ROTACION ,,,,N,N,
303,00003088,"LLAVE PUNTA CORONA CHINA 1/4""                                                                    ",HERR.OTRAS MARCAS,,,,,,
304,00003089,"LLAVE PUNTA CORONA CHINA 5/16""                                                                   ",HERR.OTRAS MARCAS,,,,,,
305,00003090,"LLAVE PUNTA CORONA CHINA 3/8""                                                                    ",HERR.OTRAS MARCAS,,,,,,
306,00003093,"LLAVE PUNTA CORONA CHINA 9/16""                                                                   ",HERR.OTRAS MARCAS,,,,,,
307,00003094,"LLAVE PUNTA CORONA CHINA 5/8""                                                                    ",HERR.OTRAS MARCAS,,,,,,
308,00003095,"LLAVE PUNTA CORONA CHINA 11/16""                                                                  ",HERR.OTRAS MARCAS,,,,,,
309,00003096,"LLAVE PUNTA CORONA CHINA 3/4""                                                                    ",HERR.OTRAS MARCAS,,,,,,
310,00003098,"LLAVE PUNTA CORONA CHINA 7/8""                                                                    ",HERR.OTRAS MARCAS,,,,,,
311,00003099,"LLAVE PUNTA CORONA CHINA 15/16""                                                                  ",HERR.OTRAS MARCAS,,,,,,
312,00003218,VALVULA EGR JMC CARRYING ORIGINAL                 ,ROTACION ,,,,N,,
313,00003404,BROCA SDS PLUS 8 X 160 MM TWISTER GERMANY         ,ROTACION ,,,,,,
314,00003405,BROCA SDS PLUS 10 X 160 MM TWISTER GERMANY        ,ROTACION ,,,,,,
315,00003406,FILTRO AIRE XC60 T6                               ,ROTACION ,,,,,,
316,00003407,FILTRO ACEITE                                     ,ROTACION ,,,,,,
317,00003408,CAJA HERR MET #TB139 C/BANDEJA BIG RED            ,ROTACION ,,,,,,
318,00003409,"DISCO LIJA VELCRO GR 80 5"" KLINGSPOR 8552710      ",ROTACION ,,,,,,
319,00003410,GENERADOR DIESEL TDG4000-XP 3.0KW MANUAL          ,ROTACION ,,,,,,
320,00003426,RUTA DE SALIDA 1.5MM 120X80 CM                    ,ROTACION ,,,,,,
321,00003427,INGRESO DEPOSITO RF USO OBLIGATORIO DE E.P.P      ,ROTACION ,,,,N,,
322,00003432,PIEZOMETRO N�1 DEPOSITO DE RELAVE FILTRADO        ,ROTACION ,,,,,,
323,00003438,TERRAZA N� 1 COTA INICIAL 201 COTA FINAL 208      ,ROTACION ,,,,,,
324,00003439,BF 606                                                                                              ,FILTROS,,,,,,
325,00003444,BF 722                                                                                              ,FILTROS,,,,,,
326,00003447,BF 920                                                                                              ,FILTROS,,,,,,
327,00003448,BF 1014                                                                                             ,FILTROS,,,,,,
328,00003449,BF 1018/1                                                                                           ,FILTROS,,,,,,
329,00003450,BF 1021                                                                                             ,FILTROS,,,,,,
330,00003451,BF 1121                                                                                             ,FILTROS,,,,,,
331,00003452,BF 1121/1                                                                                           ,FILTROS,,,,,,
332,00003453,BF 1131                                                                                             ,FILTROS,,,,,,
333,00003454,BF 1231                                                                                             ,FILTROS,,,,,,
334,00003455,BF 1472                                                                                             ,FILTROS,,,,,,
335,00003456,BF 1771                                                                                             ,FILTROS,,,,,,
336,00003457,BF 1774                                                                                             ,FILTROS,,,,,,
337,00003458,BF 2259                                                                                             ,FILTROS,,,,,,
338,00003459,BF 15109                                                                                            ,FILTROS,,,,,,
339,00003460,BF 22127                                                                                            ,FILTROS,,,,,,
340,00003461,BF 22127/10                                                                                         ,FILTROS,,,,,,
341,00003462,BF 22137                                                                                            ,FILTROS,,,,,,
342,00003463,BF 22148                                                                                            ,FILTROS,,,,,,
343,00003464,BF 22164                                                                                            ,FILTROS,,,,,,
344,00003465,C 31                                                                                                ,FILTROS,,,,,,
345,00003466,C 31/1                                                                                              ,FILTROS,,,,,,
346,00003467,C 32                                                                                                ,FILTROS,,,,,,
347,00003468,C 33                                                                                                ,FILTROS,,,,,,
348,00003469,C 34                                                                                                ,FILTROS,,,,,,
349,00003470,C 35                                                                                                ,FILTROS,,,,,,
350,00003471,C 37                                                                                                ,FILTROS,,,,,,
351,00003472,C 41                                                                                                ,FILTROS,,,,,,
352,00003473,C 41/3                                                                                              ,FILTROS,,,,,,
353,00003474,C 42/1                                                                                              ,FILTROS,,,,,,
354,00003475,C 42/2                                                                                              ,FILTROS,,,,,,
355,00003476,C 43                                                                                                ,FILTROS,,,,,,
356,00003478,C 46                                                                                                ,FILTROS,,,,,,
357,00003479,C 48                                                                                                ,FILTROS,,,,,,
358,00003480,C 52                                                                                                ,FILTROS,,,,,,
359,00003481,C 52/1                                                                                              ,FILTROS,,,,N,,
360,00003482,C 53                                                                                                ,FILTROS,,,,,,
361,00003483,C 54                                                                                                ,FILTROS,,,,,,
362,00003484,C 55                                                                                                ,FILTROS,,,,,,
363,00003485,C 63                                                                                                ,FILTROS,,,,,,
364,00003486,C 64/1                                                                                              ,FILTROS,,,,,,
365,00003488,C 66                                                                                                ,FILTROS,,,,,,
366,00003489,C 66/1                                                                                              ,FILTROS,,,,,,
367,00003491,C 72                                                                                                ,FILTROS,,,,,,
368,00003492,C 72/1                                                                                              ,FILTROS,,,,,,
369,00003493,C 73                                                                                                ,FILTROS,,,,,,
370,00003494,C 74                                                                                                ,FILTROS,,,,,,
371,00003495,C 75                                                                                                ,FILTROS,,,,,,
372,00003497,C 75/3                                                                                              ,FILTROS,,,,,,
373,00003498,C 76/1                                                                                              ,FILTROS,,,,,,
374,00003499,C 76/10                                                                                             ,FILTROS,,,,,,
375,00003501,C 76/20                                                                                             ,FILTROS,,,,,,
376,00003502,C 76/30                                                                                             ,FILTROS,,,,,,
377,00003503,C 77                                                                                                ,FILTROS,,,,,,
378,00003504,C 77/2                                                                                              ,FILTROS,,,,,,
379,00003505,C 78                                                                                                ,FILTROS,,,,,,
380,00003506,C 78/10                                                                                             ,FILTROS,,,,,,
381,00003507,C 79/1                                                                                              ,FILTROS,,,,,,
382,00003508,C 87                                                                                                ,FILTROS,,,,,,
383,00003509,C 93                                                                                                ,FILTROS,,,,,,
384,00003510,C 96                                                                                                ,FILTROS,,,,,,
385,00003511,C 97                                                                                                ,FILTROS,,,,,,
386,00003512,C 114                                                                                               ,FILTROS,,,,,,
387,00003513,C 116                                             ,FILTROS,,,,,,
388,00003514,C 117                                                                                               ,FILTROS,,,,,,
389,00003516,C 124                                                                                               ,FILTROS,,,,,,
390,00003517,C 131                                                                                               ,FILTROS,,,,,,
391,00003518,C 149                                                                                               ,FILTROS,,,,,,
392,00003519,C 402                                                                                               ,FILTROS,,,,,,
393,00003520,C 408                                                                                               ,FILTROS,,,,,,
394,00003521,C 411                                                                                               ,FILTROS,,,,,,
395,00003522,C 502                                                                                               ,FILTROS,,,,,,
396,00003523,C 503                                                                                               ,FILTROS,,,,,,
397,00003524,C 505                                                                                               ,FILTROS,,,,,,
398,00003525,C 602                                                                                               ,FILTROS,,,,,,
399,00003526,C 603                                                                                               ,FILTROS,,,,,,
400,00003527,C 609                                                                                               ,FILTROS,,,,,,
401,00003528,C 610/2                                                                                             ,FILTROS,,,,,,
402,00003529,C 642                                                                                               ,FILTROS,,,,,,
403,00003530,C 704                                                                                               ,FILTROS,,,,,,
404,00003532,C 711                                                                                               ,FILTROS,,,,,,
405,00003533,C 711/1                                                                                             ,FILTROS,,,,,,
406,00003534,C 712/10                                                                                            ,FILTROS,,,,,,
407,00003535,C 713                                                                                               ,FILTROS,,,,,,
408,00003536,C 713/10                                                                                            ,FILTROS,,,,,,
409,00003538,C 722                                                                                               ,FILTROS,,,,,,
410,00003539,MURO DE EMERGENCIA  50 X 70 CM                    ,ROTACION ,,,,,,
411,00003540,C 737                                                                                               ,FILTROS,,,,,,
412,00003541,C 744                                                                                               ,FILTROS,,,,,,
413,00003542,SECTOR S-1 AL SECTOR S 14  50 X 70 CM             ,ROTACION ,,,,,,
414,00003543,C 803                                                                                               ,FILTROS,,,,,,
415,00003544,C 805                                                                                               ,FILTROS,,,,,,
416,00003545,C 808                                                                                               ,FILTROS,,,,,,
417,00003546,C 809                                                                                               ,FILTROS,,,,,,
418,00003547,C 810x                                                                                              ,FILTROS,,,,,,
419,00003549,C 812                                                                                               ,FILTROS,,,,,,
420,00003550,C 812/10                                                                                            ,FILTROS,,,,,,
421,00003551,C 814/10                                                                                            ,FILTROS,,,,,,
422,00003553,C 822                                                                                               ,FILTROS,,,,,,
423,00003555,PARE  60X60 CM                                    ,ROTACION ,,,,,,
424,00003556,C 829                                                                                               ,FILTROS,,,,,,
425,00003557,ESTACIONAR ACULATADO  40X60CM                     ,ROTACION ,,,,,,
426,00003559,C 845                                                                                               ,FILTROS,,,,,,
427,00003561,C 904                                                                                               ,FILTROS,,,,,,
428,00003562,C 905                                                                                               ,FILTROS,,,,,,
429,00003564,C 907                                                                                               ,FILTROS,,,,,,
430,00003566,C 911X-2                                                                                            ,FILTROS,,,,,,
431,00003567,C 912                                                                                               ,FILTROS,,,,,,
432,00003568,C 914                                                                                               ,FILTROS,,,,,,
433,00003569,C 915                                                                                               ,FILTROS,,,,,,
434,00003571,C 920                                                                                               ,FILTROS,,,,,,
435,00003572,C 930                                                                                               ,FILTROS,,,,,,
436,00003574,CEDA EL PASO  40X60 CM                            ,ROTACION ,,,,,,
437,00003575,C 940                                                                                               ,FILTROS,,,,,,
438,00003576,C 941                                                                                               ,FILTROS,,,,N,,
439,00003577,POSTE CUAD.3 MT NEGRO 40X40X2MM                   ,ROTACION ,,,,,,
440,00003578,C 944                                                                                               ,FILTROS,,,,,,
441,00003581,C 957                                                                                               ,FILTROS,,,,,,
442,00003582,C 1010                                                                                              ,FILTROS,,,,,,
443,00003583,C 1017                                                                                              ,FILTROS,,,,,,
444,00003584,C 1022                                                                                              ,FILTROS,,,,,,
445,00003585,C 1024                                                                                              ,FILTROS,,,,,,
446,00003586,C 1038                                                                                              ,FILTROS,,,,,,
447,00003588,C 1038/10                                                                                           ,FILTROS,,,,,,
448,00003589,C 1040                                                                                              ,FILTROS,,,,,,
449,00003590,ESCALERA TIJERA ALUM 3.05 MT 10 PEL INCO          ,ROTACION ,,,,,,
450,00003591,C 1043/1                                                                                            ,FILTROS,,,,,,
451,00003593,C 1045                                                                                              ,FILTROS,,,,,,
452,00003594,C 1049                                                                                              ,FILTROS,,,,,,
453,00003595,C 1051                                                                                              ,FILTROS,,,,,,
454,00003598,C 1090                                                                                              ,FILTROS,,,,,,
455,00003600,C 1104                                                                                              ,FILTROS,,,,,,
456,00003601,C 1105                                                                                              ,FILTROS,,,,,,
457,00003602,C 1108                                                                                              ,FILTROS,,,,,,
458,00003603,C 1108/1                                                                                            ,FILTROS,,,,,,
459,00003606,C 1111/1                                                                                            ,FILTROS,,,,,,
460,00003608,C 1112/2                                                                                            ,FILTROS,,,,,,
461,00003610,C 1114                                                                                              ,FILTROS,,,,,,
462,00003611,C 1115                                                                                              ,FILTROS,,,,,,
463,00003612,C 1116                                                                                              ,FILTROS,,,,,,
464,00003613,C 1117                                                                                              ,FILTROS,,,,,,
465,00003614,C 1118                                                                                              ,FILTROS,,,,,,
466,00003615,C 1118/5                                                                                            ,FILTROS,,,,,,
467,00003616,C 1119                                                                                              ,FILTROS,,,,,,
468,00003617,C 1120                                                                                              ,FILTROS,,,,,,
469,00003618,C 1120/5                                                                                            ,FILTROS,,,,,,
470,00003620,C 1123                                                                                              ,FILTROS,,,,,,
