,Codigo,Descripcion,Grupo,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
971,00007451,"MANGUERA JARDIN PVC REF.1"" ROLLO 10 MT            ",ROTACION ,,,,,,
972,00007452,TOPEX HORMIGON RAPIDO 25 KG 3307387               ,ROTACION ,,,,,,
973,00007455,INTERRUPTOR 9/24 10A 250V BTICINO                 ,ROTACION ,,,,,,
974,00007456,"GRAPAS GALV. 1"" X 12 X KG                         ",ROTACION ,,,,,,
975,00007471,"DISCO SIERRA CIRCULAR 6 1/2 "" 40 DIENTES MAKITA   ",ROTACION ,,,,,,
976,00007472,"DISCO SIERRA CIRCULAR 6 1/2 "" 24 DIENTES MAKITA   ",ROTACION ,,,,,,
977,00007473,ADHESIVO PORCEL.RIGIDA 25 KG BEKRON PASTA         ,ROTACION ,,,,,,
978,00007474,ADHESIVO PORCEL.PISO /MURO 15 KG AD BEKRON        ,ROTACION ,,,,,,
979,00007475,CABLE ROBA CORR.MAX 5.500 MOTORS GASOLINA         ,ROTACION ,,,,,,
980,00007476,LIMPIA PARABRISAS 5 LT  FREEZER  110361834        ,ROTACION ,,,,,,
981,00007477,TOALLITAS DESINFECTANTE 72 HOJAS SANYTOL          ,ROTACION ,,,,,,
982,00007478,MEDIDOR PRESION NEUMATICO TG105 GENERICO          ,ROTACION ,,,,,,
983,00007479,ESMALTE PU HARDTOP AX A+B RAL7040 5LT             ,ROTACION ,,,,,,
984,00007480,SILICONA SPRAY PARA AUTOS 650ML AUTOSTYLE         ,ROTACION ,,,,,,
985,00007481,SHAMPOO PARA AUTO 1.89 LT BOTELLA MEGUIARS        ,ROTACION ,,,,,,
986,00007482,CAJA ORGANIZADORA 28 LT 42X32X31 CM WENCO TRANS.  ,ROTACION ,,,,,,
987,00007487,SILICONA BLANCA C/ FUNGICIDA 700 ML AGOREX        ,ROTACION ,,,,,,
988,00007488,DESAGUE PVC 1 1/4 C/ COLA  HOFFENS                ,ROTACION ,,,,,,
989,00007489,BOQUILLA ALTO IMPACT 25-047 KARCHER (2.883.894.09 ,ROTACION ,,,,,,
990,00007493,HIDROLAVADORA K3 PREMIUM (1.603.180.0)            ,ROTACION ,,,,,,
991,00007494,TECLE GRUA PLUMA DESM.2000KG  TORIN 053354        ,ROTACION ,,,,,,
992,00007500,ELECTRODO E-316 L/16 3/32 KILO                    ,ROTACION ,,,,,,
993,00007503,GAS R-134A 13.6 KG  GLOBAL                        ,ROTACION ,,,,,,
994,00007506,GUIA P/ ELECTRICISTA 30 MT TRUPER                 ,ROTACION ,,,,,,
995,00007507,GUIA PASACABLES 72 MT GREENLEE                    ,ROTACION ,,,,,,
996,00007508,TUBO GALV 4'' X 6 MTS                             ,ROTACION ,,,,,,
997,00007509,LIMAS ROTATIVAS DOBLE ANG.A1625M06                ,ROTACION ,,,,,,
998,00007510,TESTER HIDRAULICO  DHM 401 WEL TEC                ,ROTACION ,,,,,,
999,00007511,REGLA DE PELO ACERO 200M  DIN 874/00              ,ROTACION ,,,,,,
1000,00007512,JGO.CINCEL Y BOTADORES STANLEY 16-299             ,ROTACION ,,,,,,
1001,00007513,DADO IMPACTO 3/4 X 15/16 HANS  652423             ,ROTACION ,,,,,,
1002,00007514,"DADO IMPACTO 3/4 X 1 15/16"" HANS  652449          ",ROTACION ,,,,,,
1003,00007515,COPLA REPARA.HIDRAULICA 110MM C/GOMA              ,ROTACION ,,,,,,
1004,00007518,YPF ELAION F30 10W40  208 LTS                     ,ROTACION ,,,,,,
1005,00007520,JUEGO SIERRA COPA 5PZA PRETUL                     ,ROTACION ,,,,,,
1006,00007521,PERNO HEX MM 30X335 P-2.0 C/100MM HILO G5         ,ROTACION ,,,,,,
1007,00007534,SET PUNTA IMPACT BLACK PH2 25PZA MAKITA           ,ROTACION ,,,,,,
1008,00007540,KIT RELOJ CONTROL 628C UPS 5V                     ,ROTACION ,,,,,,
1009,00007542,CONFECCION E INSTALACION MALLA MOSQUETERA         ,ROTACION ,,,,,,
1010,00007543,NIVELACION PISO CASA MATRIZ                       ,ROTACION ,,,,,,
1011,00007544,UNIDAD MOTRIZ MONOFASICA (VIVRADOR)               ,ROTACION ,,,,,,
1012,00007545,SONDA VIBRADORA PENDULARES 25 M/M                 ,ROTACION ,,,,,,
1013,00007546,SONDA VIBRADORA PENDULARES 35 M/M                 ,ROTACION ,,,,,,
1014,00007551,CABLE KNORTAFLEX 35X7 14MM                        ,ROTACION ,,,,,,
1015,00007558,GRASA YPF 62EP TAMBOR 181 KG                      ,ROTACION ,,,,,,
1016,00007566,DADO IMPAC LARGO 3/4 41 MM                        ,ROTACION ,,,,N,,
1017,00007577,TERMINAL COBRE 6.35 6AWG                          ,ROTACION ,,,,,,
1018,00007578,ORILLADORA  ER 2600L MAKITA                       ,ROTACION ,,,,,,
1019,00007579,DESMALEZADORA EM 3400U  MAKITA                    ,ROTACION ,,,,,,
1020,00007580,"CINCEL NEUMATICO 1"" SIOUX                         ",ROTACION ,,,,,,
1021,00007584,ESCALERA TIJERA ALUM.3.66 MT 12 PELD.AMARILLO INCO,ROTACION ,,,,,,
1022,00007589,"TORNILLO MECANICO 8"" SMART TOOLS                  ",ROTACION ,,,,,,
1023,00007595,PLANCHA FIERRO 1000X2000X6MM                      ,ROTACION ,,,,,,
1024,00007603,ZINC ACANALADO 0.40X3 7.53K                       ,ROTACION ,,,,,,
1025,00007607,NEU 21896.00 MACIZO XTREME RES660 SOLEIDAL        ,ROTACION ,,,,,,
1026,00007608,CORREA VENT 7PK 1020                              ,ROTACION ,,,,,,
1027,00007609,CORREA AA L1445                                   ,ROTACION ,,,,,,
1028,00007610,FAROL TR DR STD   (ALT)                           ,ROTACION ,,,,,,
1029,00007612,CORDON 3 X 0.75                                   ,ROTACION ,,,,,,
1030,00007614,"DISCO SIERRA 10"" 100 DIENTES TRUPER               ",ROTACION ,,,,,,
1031,00007615,MOB GEAR 600 XP 320 19LT                          ,ROTACION ,,,,,,
1032,00007616,NEU 2196.00 MACIZO MAGNUNRE550 SOLEIDAL           ,ROTACION ,,,,,,
1033,00007617,NEU 21896.00 MACIZO RES330 SOLEIDAL (7116)        ,ROTACION ,,,,,,
1034,00007618,NEU 700 12.5.00 MACIZO XTREMERES660 SOLEIDAL (5341,ROTACION ,,,,,,
1035,00007619,NEU 700 12 5.00 MACIZO XPTRELLEBORG (9773)        ,ROTACION ,,,,,,
1036,00007620,NEU 700 12 5.00 MACIZO ST3000 STANDARD (9770)     ,ROTACION ,,,,,,
1037,00007621,NEU 700 12 5.00 MACIZO ST2000 STANDARD (10012)    ,ROTACION ,,,,,,
1038,00007622,"AUTOPERF.LATA Y MADERA 10X1 1/2 "" 100 UN MAMUT    ",ROTACION ,,,,,,
1039,00007624,NEU 20.5 R 25 E3 CB760 TL WESLAKE                 ,ROTACION ,,,,,,
1040,00007625,NEU 70012.5.00 MACIZO CONFORT RODACO (4058)       ,ROTACION ,,,,,,
1041,00007626,NEU 18 7 8 4 33 MACIZO MAGNUM RES550 SOLEIDAL (533,ROTACION ,,,,,,
1042,00007627,GEOTEXTIL 105 GR /MT2 ROLLO 25M X1MT              ,ROTACION ,,,,,,
1043,00007628,TUBO PVC -S-50MM X 3 MT GRIS VINILIT  539252      ,ROTACION ,,,,,,
1044,00007629,NEU 600 94.00 MACIZO XTREME RES660 (6092)         ,ROTACION ,,,,,,
1045,00007631,NEU 600 94 00 MACIZO ELITE XP TRELLEBORG (9771)   ,ROTACION ,,,,,,
1046,00007632,NEU 600 94 00 MACIZO ST3000 STANDARD (9768)       ,ROTACION ,,,,,,
1047,00007633,CAUTIN ELECTRICO 125W 122/2D                      ,ROTACION ,,,,,,
1048,00007634,NIPLE BRONCE HE/HE 3/8 X 3/8  GRIFESA 1 UN        ,ROTACION ,,,,,,
1049,00007635,REMACHE POP 3 2 X 18 MM  100 UN                   ,ROTACION ,,,,,,
1050,00007636,REMACHE POP 4 0 X 18 MM  100 UN MAMUT             ,ROTACION ,,,,,,
1051,00007642,2200NA MACHO SEG 2X10A C/T MAGIC                  ,ROTACION ,,,,,,
1052,00007643,2300NA MACHO SEG 2X16A C/T MAGIC                  ,ROTACION ,,,,,,
1053,00007647,PERNO HEX 1 X 11 GALV G2                          ,ROTACION ,,,,,,
1054,00007650,LLAVE IMPACTO TW004GD201 1/2 40V BAT 2.5          ,ROTACION ,,,,,,
1055,00007653,NEU 155 R 12C H188 8PR TL                         ,ROTACION ,,,,,,
1056,00007669,SOPORTE TUBO C/GOMA PVC 1/2-3/4 SS304             ,ROTACION ,,,,N,N,
1057,00007676,MULTIMETRO DIG. FLUKE  6000 CUENTAS 600V MOD.117  ,ROTACION ,,,,N,N,
1058,00007677,AMPERIMETRO TENAZA FLUKE MOD.323 400 .0 A 600V    ,ROTACION ,,,,N,N,
1059,00007679,CADENA N2 2/3GR                                   ,ROTACION ,,,,N,N,N
1060,00007680,T/ CADENA RH USK56                                ,ROTACION ,,,,N,N,N
1061,00007681,DESLIZADOR LH USK56                               ,ROTACION ,,,,N,N,
1062,00007682,T/ CADENA LH USK56                                ,ROTACION ,,,,N,N,
1063,00007685,TENSOR CADENA USK51                               ,ROTACION ,,,,,,
1064,00007686,DESLIZADOR LH USK56                               ,ROTACION ,,,,,,
1065,00007687,TENSOR CADENA USK56                               ,ROTACION ,,,,,,
1066,00007688,DESLIZADOR USK56                                  ,ROTACION ,,,,,,
1067,00007695,ALICATE SEGURO 7 INT RECTO KNIPEX                 ,ROTACION ,,,,,,
1068,00007696,ALICATE SEGURO 7 INT CURVO KNIPEX                 ,ROTACION ,,,,,,
1069,00007700,ALICATE SEGURO 7 EXT CURVO KNIPEX                 ,ROTACION ,,,,,,
1070,00007702,ALICATE SEGURO 7 EXT RECTO KNIPEX                 ,ROTACION ,,,,,,
1071,00007753,KIT BOMBA COMBUSTIBLE 550W 12 V                   ,ROTACION ,,,,,,
1072,00007755,TERMOMETRO DIGITAL FLUKE 931  RPM                 ,ROTACION ,,,,,,
1073,00007756,TACOMETRO DIGITAL FLUKE 931 ESP.  RPM             ,ROTACION ,,,,,,
1074,00007948,TERMOMETRO INFRARROJO FLUKE IP54 MOD.62 MAX       ,ROTACION ,,,,,,
1075,00007949,KIT CABLE DELUXE AUTOMOTIVE FLUKE 282             ,ROTACION ,,,,,,
1076,00007950,CERTIF.CALIBRACION C/ TRAZABILIDAD                ,ROTACION ,,,,,,
1077,00007951,CERT. CALIBRACION C/ TRAZABILIDAD 62 MAX          ,ROTACION ,,,,,,
1078,00007952,ESP 1-8 X810 GR2 NR                               ,ROTACION ,,,,,,
1079,00007953,ESP 3/4-10X270 GR2 NR                             ,ROTACION ,,,,,,
1080,00007954,CAMILLA P/MEC. 6 RUEDAS PLAST.BIG RED SP-06207    ,ROTACION ,,,,,,
1081,00007955,"CAMILLA P/MEC 40"" METAL 6 RUEDA  BIG RED 2526295  ",ROTACION ,,,,,,
1082,00007956,VOLANTE FLOTANTE NISSAN NAVARA SE                 ,ROTACION ,,,,,,
1083,00007957,VOLANTE FLOTANTRE NISSAN NAVARA SE                ,ROTACION ,,,,,,
1084,00007958,"PALA CABEZA PLASTICA M/MADER Y"" PAPLA-12 TRUPER   ",ROTACION ,,,,,,
1085,00007959,COLLARIN PLAST. 315 X 2 HOFFENS                   ,ROTACION ,,,,,,
1086,00007960,LLAVE ALLEN 6.0 MM P/BOLA TIPO T                  ,ROTACION ,,,,,,
1087,00007961,BOTA PVC V FLEX 942 PUNTA ACERO NEGRA T-42        ,ROTACION ,,,,,,
1088,00007964,ABRAZADERA TIPO CD1B 25MM EKOLINE                 ,ROTACION ,,,,,,
1089,00007966,ABRAZADERA RC 25 MM C/ PERNO Y TUERCA EKOLINE     ,ROTACION ,,,,,,
1090,00007967,ABRAZADERA RC 20 MM C/ PERNO Y TUERCA EKOLINE     ,ROTACION ,,,,,,
1091,00007969,SOLDADURA INOX 127 3/32  10 KG                    ,ROTACION ,,,,,,
1092,00007970,M3 RIPIO ARENA FINA                               ,ROTACION ,,,,,,
1093,00007971,FLETE CERRO PACHON                                ,ROTACION ,,,,,,
1094,00007983, 8M3  GRAVILLA                                    ,ROTACION ,,,,,,
1095,00007997,BATERIA 12V 200 AH CURTISS  CT12 2000             ,ROTACION ,,,,,,
1096,00007998,NEU 225/70 R15C TOURADOR A/T                      ,ROTACION ,,,,,,
1097,00007999,TOPEX PEGA 25 KG  3307379                         ,ROTACION ,,,,,,
1098,00008000,MORTERO DE PEGA  25 KG                            ,ROTACION ,,,,,,
1099,00008001,PINTURA SPRAY NEGRO BRILLANTE 340 GR RUST-OLEUM   ,ROTACION ,,,,,,
1100,00008002,GRAVILLA 25 KG GENERICO   3385302                 ,ROTACION ,,,,,,
1101,00008003,CANALETA PVC BLANCA 4 MTS                         ,ROTACION ,,,,,,
1102,00008004,CANALETA PVC BLANCO 4 MT GENERICO                 ,ROTACION ,,,,,,
1103,00008005,"LIMA PLANA 6"" 2 CORTE                             ",ROTACION ,,,,,,
1104,00008006,COMBINACION LAVAPLATOS CROMADA FAS CC7-10000      ,ROTACION ,,,,,,
1105,00008007,"DESMONTADORA NEUM. 12 - 24"" 220V 1.5 HP LC885A    ",ROTACION ,,,,,,
1106,00008008,UNION AMERICANA PVC PRES 50MM                     ,ROTACION ,,,,,,
1107,00008009,BARRA FIERRO A-630 12MM X 6 MTS                   ,ROTACION ,,,,,,
1108,00008010,LAMPARA IMAN USB MILWAUKEE 2112-21                ,ROTACION ,,,,,,
1109,00008011,"CURVA 45° A-234 SCH 40  1 1/2""                    ",ROTACION ,,,,,,
1110,00008012,"CURVA 90° A- 234 SCH 40  1 1/2""                   ",ROTACION ,,,,,,
1111,00008013,"FLANGE A-105 CL 150 1 1/2 "" CIEGO  NORMA ANSI     ",ROTACION ,,,,,,
1112,00008014,ADHESIVO NO MAS CLAVOS 100 GRS                    ,ROTACION ,,,,,,
1113,00008016,DESCANSO PIES ERGONOMICO EUREKA                   ,ROTACION ,,,,,,
1114,00008018,PROYECTOR DE AREA LED EKOLED C/SENSOR 50W LUZ FRIA,ROTACION ,,,,,,
1115,00008026,"RODILLO CHIPORRO 9"" 23 CMS                        ",ROTACION ,,,,,,
1116,00008027,AUTOPERF. GOL. NEOP 1/4 X 5 ZINC    1008014       ,ROTACION ,,,,,,
1117,00008028,HUINCHA MEDIR 100MT ESMALTADA SANJLON             ,ROTACION ,,,,,,
1118,00008037,PERFIL CUADRADO 40 X 3MM X 6 MTS                  ,ROTACION ,,,,,,
1119,00008038,PERFIL RECTANGULAR 40 X 30 X 2MM                  ,ROTACION ,,,,,,N
1120,00008045,ESTANQUE AGUA AUTOSOPORTANTE 15.140 LTS FOL-DA    ,ROTACION ,,,,,,
1121,00008059,PULIDORA ORBITAL 5´´ DPO500Z  18V MAKITA          ,ROTACION ,,,,,,
1122,00008074,"TERMINAL PRES HE 90MM X 3""                        ",ROTACION ,,,,,,
1123,00008076,PERNO HEX  INOX 7/8 X 4 304                       ,ROTACION ,,,,,,
1124,00008077,"PERNO COCHE 1/4X1.1/4"" INOX 316                   ",ROTACION ,,,,N,,
1125,00008084,GRATA CIRCULAR ACERO OND 6 X 3  204524            ,ROTACION ,,,,,,
1126,00008085,"GRATA HISOPO GRATTOR 26MM/1""                      ",ROTACION ,,,,,,
1127,00008103,PLOMO DE BRONCE 12 OZ  SMART   6103650            ,ROTACION ,,,,,,
1128,00008104,"JGO. BROCAS A/R 1/16""-1/2""  29 PZAS. DORMER 640166",ROTACION ,,,,,,
1129,00008106,TECLE CADENA 1.5 TON X 3 MTS TIPO VITAL  2502975  ,ROTACION ,,,,,,
1130,00008109,FILTRO BALWIN PA 5326                             ,ROTACION ,,,,,,
1131,00008111,ESLINGA SINTETICA 4 CAPAS 50MM X 4 MT  62376      ,ROTACION ,,,,,,
1132,00008113,"GRILLETE LIRA TIPO G209 KINGLIFT 5/8"" 4898        ",ROTACION ,,,,,,
1133,00008114,ESCALERA FV 2.3 MTS C/PLATAFORMA                  ,ROTACION ,,,,,,
1134,00008121,LOCTITE SF-7900 PROTECTOR BOQUILLAS               ,ROTACION ,,,,,,
1135,00009984,SOLVENTE DIELECTRICO UNILEC 73  5LT               ,ROTACION ,,,,N,,
1136,00009985,INT. DTW1001RTJ MAKITA                            ,ROTACION ,,,,,N,
1137,00009986,PORTA CARBON DTW251 MAKITA                        ,ROTACION ,,,,N,N,
1138,00010035,PERNO HEX 10 X 35 P1.5 INOX                       ,ROTACION ,,,,N,N,
1139,00010759,JUEGO ANCLAJE PATIN FRENO FH-143-K 1.1/4          ,ROTACION ,,,,,,
1140,00010938,HUINCHA 165 TEMFLEX 19MM X 9 M NEGRA              ,ROTACION ,,,,,,
1141,00010939,ENCHUFE HEMBRA VOL 2P+T 32A 220V                  ,ROTACION ,,,,,,
1142,00010940,ENCHUFE MACHO VOLANTE IP67 3X63A+T                ,ROTACION ,,,,,,
1143,00010942,GRATA TRUPER P/ESMERIL 14MM 610MX                 ,ROTACION ,,,,,,
1144,00010946,"GRATA CIRCULAR P/ESMERIL 6"" 1.1/8"" CA-106 TRUPER  ",ROTACION ,,,,,,
1145,00010948,"GRATA CIRCULAR TRENZ.6""P/ESMERIL EJE 5/8 CA-6E    ",ROTACION ,,,,,,
1146,00011047,ESCOBILLA ACERO C/MANGO 4X16 TRUPER CEA-54        ,ROTACION ,,,,,,
1147,00011442,"CAIMAN CADENA VICE GRIP 9""                        ",ROTACION ,,,,,,
1148,00011449,CODO PVC 45° 200 M/M ASTRAL                       ,ROTACION ,,,,,,
1149,00011459,TALADRO MAGNETICO HB500HB500 MAKITA 1150W 2'      ,ROTACION ,,,,,,
1150,00011467,KIT BOMBA NEUMATICA #KDF-50 P/ADBLUE              ,ROTACION ,,,,,,
1151,00011469,CORDON ST 3X14 NEGRO                              ,ROTACION ,,,,,,
1152,00011470,PERNO HEX G5 3/4 X 2  GALV    1119026             ,ROTACION ,,,,,,
1153,00011471,GOLILLA PLANA CAL. 3/4 GALV   1018003             ,ROTACION ,,,,,,
1154,00011472,CORDEL 10 MM ALGODÓN (ROLLO 500 MTS)              ,ROTACION ,,,,,,
1155,00011473,"DADO IMPACTO LARGO [] 1"" DE 43 MM                 ",ROTACION ,,,,,,
1156,00011518,PERTIGA 8 PIES 360 LED FULL LED 12 VOLT           ,ROTACION ,,,,,,
1157,00011519,PERTIGA 10 PIES 360 FULL LED 12 VOLT              ,ROTACION ,,,,,,
1158,00011520,FUSIBLE SIBA HHD 400 RC315A BU 3/7.2 KV E442MM    ,ROTACION ,,,,,,
1159,00011583,ESLINGA SINTETICA 3 CAPAS 75 MM X 8 MT            ,ROTACION ,,,,,,
1160,00011594,PORTA CUÑA PLASTICO 20 T A 45 TON  1023           ,ROTACION ,,,,,,
1161,00011596,INDICADOR POLIURETANO 38 MM CERTIFICADO   2038    ,ROTACION ,,,,,,
1162,00011597,"LLAVE TORQUE 1"" 370-1100 LBS NORBAC               ",ROTACION ,,,,,,
1163,00011628,GRILLETE LIRA TIPO G209 KINGFLINT 3/8             ,ROTACION ,,,,,,
1164,00011643,ESLINGA G8 QOS 8MM X 5 MTS  4 RAMAL               ,ROTACION ,,,,,,
1165,00011644,ESLINGA G8 QOS 8MM 1 MTS 4 RAMAL                  ,ROTACION ,,,,,,
1166,00011648,ESLINGA CADENA  4 RAMAL GC/S 6 MTS                ,ROTACION ,,,,,,
1167,00011653,ESLINGA CADENA 4 RAMAL GC/S 1 MTS 6 TON           ,ROTACION ,,,,N,,
1168,00011654,ESLINGA CADENA 4 RAMAL GC/S 2 MTS 3 TON           ,ROTACION ,,,,,,
1169,00011678,TUERCA HEX 3/8 G2 GALV     1210001                ,ROTACION ,,,,,,
1170,00011679,PERNO HEX G2 1/4 X 1 1/2 RP ZINC                  ,ROTACION ,,,,,,
1171,00011703,TALADRO INGCO 13MM 1100 WATT 220V                 ,ROTACION ,,,,,,
1172,00011706,TAL. ATOR. 20V 2AMP INGCO                         ,ROTACION ,,,,,,
1173,00011707,LLAVE IMPACTO 1/2 PT520TK1 600LB                  ,ROTACION ,,,,,,
1174,00011708,PERNO HEX G2 5/8 X 1 1/2 GALV    1113036          ,ROTACION ,,,,,,
1175,00011709,FAROL FAENA C/GOMA AMPOLLE.H3 125MM ID001RBL457H3 ,ROTACION ,,,,,,
1176,00011711,GRASERA RECTA 3/8 SAE  100 UN                     ,ROTACION ,,,,,,
1177,00011712,GRASERA SEMI CURVA 45° 3/8 SAE 100 UN             ,ROTACION ,,,,,,
1178,00011713,SOLDADURAVARILLA BRONCE 3/32  10 KG               ,ROTACION ,,,,,,
1179,00011714,GRASERA RECTA 10 X 100 MM  999520                 ,ROTACION ,,,,,,
1180,00011715,GRASERA CURVA USA M6-1   999478                   ,ROTACION ,,,,,,
1181,00011716,"GRASERA CURVA 1/4"" NPT   999574                   ",ROTACION ,,,,,,
1182,00011717,"GRASERA CURVA 1/4"" SAE  999562                    ",ROTACION ,,,,,,
1183,00011718,"FLANGE A-105  NORMA ANSI  CL 300 SLIP ON 10""      ",ROTACION ,,,,,,
1184,00011719,CORREA FENNER TOP DRIVER B-58                     ,ROTACION ,,,,,,
1185,00011720,CORREA FENNER TOP DRIVE B-44                      ,ROTACION ,,,,,,
1186,00011721,CORREA EN V MITSUBA B-60                          ,ROTACION ,,,,,,
1187,00011722,CORREA EN V MITSUBA B-85                          ,ROTACION ,,,,,,
1188,00011723,CORREA EN V MITSUBA  B-81                         ,ROTACION ,,,,,,
1189,00011724,CORREA FENNER TOP DRIVE B-158                     ,ROTACION ,,,,,,
1190,00011725,CORREA FENNER TOP DRIVE C-110                     ,ROTACION ,,,,,,
1191,00011726,CORREA EN V MITSUBA SPB-1400                      ,ROTACION ,,,,,,
1192,00011727,CORREA FENNER TOP DRIVE 8V - 1700                 ,ROTACION ,,,,,,
1193,00011728,CONTADORA BILLETES MOD2089 UV/MG                  ,ROTACION ,,,,,,
1194,00011729,CONTADOR BILLETES PROF XD-198 XLPRO               ,ROTACION ,,,,,,
1195,00011730,ESTANQUE VERTICAL ESTANDAR 5400 LTS               ,ROTACION ,,,,,,
1196,00011731,BOMBA C.2HP + 4 ACCESORIOS                        ,ROTACION ,,,,,,
1197,00011732,"PORTO POWER 25TX6 1/4""                            ",ROTACION ,,,,,,
1198,00011733,PERMATEX ELIMINADOR EMP  515                      ,ROTACION ,,,,,,
1199,00011736,ANT. AP LOCO M5 5GHZ 13DBI 23DBM C/POE UBIQUITI   ,ROTACION ,,,,,,
1200,00011737,HUINCHA MEDIR 100MT F/VIDRIO INGCO                ,ROTACION ,,,,,,
1201,00011738,LINTERNA RECARG STEEELPRO SENSOR .X               ,ROTACION ,,,,,,
1202,00011740,HUINCHA GREAT WALL FIBRA VIDRIO 30 MTS            ,ROTACION ,,,,,,
1203,00011751,PISTOLA IMPACTO 1/2YT-820804 YATO                 ,ROTACION ,,,,,,
1204,00011766,HERRAMIENTA RACHETERA 32-240                      ,ROTACION ,,,,,,
1205,00011767,HERRAMIENTA HIDRAULICA 50-400                     ,ROTACION ,,,,,,
1206,00011772,TERMOBACKING COMPOUND DETA 10K                    ,ROTACION ,,,,,,
1207,00011776,VENTOSA 2 PLATOS FUERZA TOMA 50 KG INGCO 671111   ,ROTACION ,,,,,,
1208,00011777,VENTOSA 1 PLATO FUERZA TOMA 25 KG INGCO  671110   ,ROTACION ,,,,,,
1209,00011889,ELECTRODO SPEED CUT 5/32 25K                      ,ROTACION ,,,,,,
1210,00011897,ZINC ACANALADO 0.40 X 3.7 9 19 KG                 ,ROTACION ,,,,,,
1211,00011898,PLANCHA 5V 2MTS                                   ,ROTACION ,,,,,,
1212,00011900,CLAVO TECHO 2 1/2                                 ,ROTACION ,,,,,,
1213,00011904,PERFIL GALV CIELO 40X18X10X0.50X3.0 MTS           ,ROTACION ,,,,,,
1214,00011906,JGO EXTRACTOR RODAMIENTO 14 PCS                   ,ROTACION ,,,,,,
1215,00011907,MOLDURA JUEGO INFERIOR TOYOYA YARIS               ,ROTACION ,,,,,,
1216,00011908,MOLDURA SUPERIOR MASCARA TOYOTA YARIS             ,ROTACION ,,,,,,
1217,00011913,MARTILLO  PERFORADOR GBH 180-LI BOSCH BARETOO     ,ROTACION ,,,,,,
1218,00011915,RODAMIENTO CUBETA 632 NTN                         ,ROTACION ,,,,,,
1219,00011916,RODAMIENTO 4T-645 NTN                             ,ROTACION ,,,,,,
1220,00011917,SELLADOR ROSCAS PERMATEX  50GRS                   ,ROTACION ,,,,,,
1221,00011918,FLUJOMETRO DIGITAL 2 A 20 GPM FILL RITE           ,ROTACION ,,,,,,
1222,00011927,FLUJOMETRO DIGITAL DE 6 A 40 GPM FILL RITE        ,ROTACION ,,,,,,
1223,00011928,FLUJOMERO DIGITAL 1´´ NPT FILL RITE TT10AN        ,ROTACION ,,,,,,
1224,00011929,APILADOR MAN 1.0T X1.6M FIJO MOD.SDJ1000          ,ROTACION ,,,,,,
1225,00011931,SIERRA CALAR INAL GST 18V-LI BOSCH                ,ROTACION ,,,,,,
1226,00011933,CARGADOR +BATERIAS STARTER KIT BOSCH              ,ROTACION ,,,,,,
1227,00011939,"FLUJO MAG.Q&T 316L GOMA  FLANGE DIN/DN80 3"" 220   ",ROTACION ,,,,,,
1228,00011940,BROCA SDS-PLUS 6X110 SMART                        ,ROTACION ,,,,,,
1229,00011941,"LLAVE AJUSTABLE CROSSMAN 18""  95-618              ",ROTACION ,,,,,,
1230,00011942,TALADRO INA SIN PERCUTOR 20V 1.5AH  67-22-05      ,ROTACION ,,,,,,
1231,00011944,TALADRO ATOR.C/PERCUT.INGCO INAL.20V CIDLI2002    ,ROTACION ,,,,,,
1232,00011946,"CINTA MULTIUSO NEGRO 2"" ROLLO 50 MT               ",ROTACION ,,,,,,
1233,00011949,MICROFONO CONFER.MAONO AU-BM10 OMNI CONDESADOR    ,ROTACION ,,,,,,
1234,00011950,CABLE EXTENSION USB MACHO -HEMBRA 3 MTS           ,ROTACION ,,,,,,
1235,00011952,"TORNILLO MECANICA 8"" BASE FIJA SOMAR  5941285     ",ROTACION ,,,,,,
1236,00011953,"CINCEL TRUPER 3/4"" X 12"" 270203                   ",ROTACION ,,,,,,
1237,00011954,SELLOS MECANICOS MONORESTE 5/8  AP 22             ,ROTACION ,,,,,,
1238,00011955,SET 6 COPAS VINO 580ML TEMPLADA VICRILA           ,ROTACION ,,,,,,
1239,00011956,PORTA SERVICIOS 4.7X24X32 CM POLIPROP.BLUEBEE     ,ROTACION ,,,,N,,
1240,00011957,JUEGO CUBIERTOS ACERO INOX. 24 PZAS JUST HOME     ,ROTACION ,,,,,,
1241,00011958,SET VASOS VIDRIO 6 UN CRISTAR  110321848          ,ROTACION ,,,,,,
1242,00011959,SET 2 PAPELERO 5 LTS METAL BLANCO JUST HOME 110269,ROTACION ,,,,,,
