Sucursal  : 0005 BARRIO INDUSTRIAL 00000001 dias compras : 10

Codigo,Cod.Proveedor,Descripcion Producto,familia,linea,Inventario,Rotacion,Dia ventas,Ventas,Stock Actual,stock Minimo,Stock Seguridad,Stock Maximo,Ventas Proyectadas,Pendientes en O/C.,Sugerida a Comprar,Precio Lista Proveedor,Total Compra,Proveedor,Proveedor Ultima compra,Fecha Ultima compra,Valor ultima compra,Fecha Ulima Venta,Valor ult.Venta
00016825,,CORREA DENTADA A44 12.5X1175                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,2,4,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,,20221226,3828,20230130,5521
00016826,,CORREA DENTADA A45 12.5X1200                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,2,2,1,.25,1.25,.1,0,0,0,0,NORIEGA VANZULI S.A,,20221228,2501,20230124,3003
00016827,,CORREA DENTADA A46 12.5X1225                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,2,2,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220819,2545,20230124,3055
00016828,,CORREA DENTADA A47 12.5X1250                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,2,0,1,.25,1.25,.3,0,1,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20221226,3968,20230112,6245
00016829,,CORREA DENTADA A48 12.5X1275                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,4,2,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,,20221228,2650,20230117,2081
00016830,,CORREA DENTADA A49 12.5X1300                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,2,2,1,.25,1.25,.1,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220819,2698,20221227,6466
00016831,,CORREA DENTADA A50 12.5X1325                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,5,2,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,,20221228,2752,20230117,3260
00016832,,CORREA DENTADA A51 12.5X1350                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,2,2,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20221228,2802,20230117,6618
00016833,,CORREA DENTADA A52 12.5X1375                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,2,0,1,.25,1.25,0,0,1,0,0,NORIEGA VANZULI S.A,,20221228,2861,20221205,8108
00016834,,CORREA DENTADA A53 12.5X1400                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,4,2,1,.25,1.25,.1,0,0,0,0,NORIEGA VANZULI S.A,,20221228,2908,20230124,3593
00016835,,CORREA DENTADA A54 13.0X1372                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,0,0,0,0,0,4,0,0,0,NORIEGA VANZULI S.A,NORIEGA VANZULI S.A,20200820,4235,20220725,7059
00016836,,CORREA DENTADA A55 12.5X1450                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,1,0,1,.25,1.25,.2,0,1,0,0,NORIEGA VANZULI S.A,,20221228,3009,20230109,7252
00016837,,CORREA DENTADA A56 12.5X1475                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,1,2,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20221228,3103,20221107,3725
00016838,,CORREA DENTADA A57 12.5X1500                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,3,2,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,,20221228,3113,20221102,8151
00016839,,CORREA DENTADA A58 12.5X1525                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,5,2,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,,20221228,3222,20230106,3749
00016840,,CORREA DENTADA A59 12.5X1500                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,,20220104,3735,20221219,7529
00016841,,CORREA DENTADA A60 12.5X1575                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,,20221228,3287,20230106,3946
00016842,,CORREA DENTADA A61 13x1550                        ,CORREAS,A DENTADA,S,SIN ROTACION,180,2,2,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220818,3229,20220423,6541
00016843,,CORREA DENTADA A62 12.5X1625                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20221226,5039,20220914,9870
00016844,,CORREA DENTADA A63 12.5X1650                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,1,2,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20221228,3321,20220726,7689
00016845,,CORREA DENTADA A64 12.5X1675                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20221226,5052,20221102,6890
00016846,,CORREA DENTADA A65 12.5X1700                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,,20220103,3530,20221219,7434
00016847,,CORREA DENTADA A66 12.5X1725                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20210720,3431,20211220,5723
00016848,,CORREA DENTADA A67 12.5X1750                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220818,3637,20220630,6639
00016849,,CORREA DENTADA A68 12.5X1775                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,.2,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20221226,5285,20221209,10808
00016850,,CORREA DENTADA A69 12.5X1800                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20221228,3745,20220202,8395
00016851,,CORREA DENTADA A70 12.5X1825                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,NORIEGA VANZULI S.A,20210708,4275,20220907,8395
00016852,,CORREA DENTADA A71 12.5X1850                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220818,3851,20210806,4361
00016853,,CORREA DENTADA A72 12.5X1875                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220818,3902,20201111,8067
00016854,,CORREA DENTADA A73 12.5X1900                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220818,3945,20211118,6471
00016855,,CORREA DENTADA A74 12.5X1925                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220819,5748,20210604,7983
00016856,,CORREA DENTADA A75 12.5X1950                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220818,3952,20210712,8529
00016857,,CORREA DENTADA A76 12.5X1975                      ,CORREAS,A DENTADA,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20221228,6046,20200728,6050
00016919,,CORREA 3PK735                                                                                       ,CORREAS,PK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,,,1300,20210826,2503
00016971,,CORREA 4PK780                                     ,CORREAS,PK,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,NORIEGA VANZULI S.A,20220929,3488,20221217,4015
00016973,,AMORT TRASERO CIT C2/C3                           ,CITROEN,AMORTIGUADOR,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,REFAX CHILE SOC.ANONIMA,20190621,7622,20200131,12810
00016976,,CORREA 4PK800                                     ,CORREAS,PK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,NORIEGA VANZULI S.A,20210624,2717,20220718,5015
00016982,,CORREA 4PK810                                     ,CORREAS,PK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,3278,0,NORIEGA VANZULI S.A,NORIEGA VANZULI S.A,20230103,3278,20230112,5513
00016990,,CORREA 4PK845                                     ,CORREAS,PK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,NORIEGA VANZULI S.A,20221026,3783,20230126,4561
00017082,,CORREA 5PK980                                     ,CORREAS,PK,S,SIN ROTACION,180,0,0,0,0,0,0,2,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20220125,2244,20211007,5419
00017095,,CORREA 5PK1190                                    ,CORREAS,PK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,NORIEGA VANZULI S.A,20180420,5433,20180625,0
00017123,,CORREA 5PK1815                                    ,CORREAS,PK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,NORIEGA VANZULI S.A,20200725,8150,20210531,13697
00017130,,CORREA DENTADA 9.5X750                            ,CORREAS,9.5 DENTADA,S,SIN ROTACION,180,0,6,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,,20221227,1347,20211216,3536
00017189,,CORREA 6PK1955                                    ,CORREAS,PK,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,RAUL TAGLE E HIJOS LTDA.,20160916,4669,20180105,7782
00017270,,PU 922X KENDALL                                   ,FILTROS,C,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20190723,1720,20220315,5210
00017276,,PU 830X KENDALL                                   ,FILTROS,VARIOS,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20220429,2108,20210902,3052
00017289,,C 15135 KENDALL                                   ,FILTROS,C,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20220519,3740,20221215,8286
00017317,,ADAPTADOR SIERRA COPA 14-152 MM BOSCH             ,BOSCH,ADAPTADORES,N,SIN ROTACION,0,0,0,0,0,0,0,5,0,0,0,NORIEGA VANZULI S.A,ROBERT BOSCH S.A.,20190425,7081,20221213,12105
00017347,,C 25125 SPEED MATE                                ,FILTROS,C,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20191227,3373,20200328,4361
00017386,,FILTRO BENCINA UNIVERSAL                          ,FILTROS,WK - WDK,S,SIN ROTACION,180,4,0,1,.25,1.25,0,0,1,0,0,NORIEGA VANZULI S.A,,20191113,414,20210731,697
00017403,,PU 1021X BESTE/KENDALL                            ,FILTROS,PF - PL - PU,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20220429,1326,20220809,2731
00017410,,H 819/1X KENDALL                                  ,FILTROS,H,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20210206,1265,20221215,2639
00017419,,C 1286/1 KENDALL                                  ,FILTROS,C,S,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20190723,2183,20210812,3848
00017423,,C 13122 KENDALL/ATEC                              ,FILTROS,C,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20200703,1863,20211230,2236
00017426,,C 14179 KENDALL                                   ,FILTROS,C,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20200513,2836,20220118,4766
00017440,,C 1760 KENDALL/ATEC                               ,FILTROS,C,S,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20210714,2856,20220829,4807
00017459,,C 20326 KENDALL                                   ,FILTROS,C,S,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20200930,4488,20210727,12336
00017460,,C 21104 KENDALL/HK/ DYNAMAX                       ,FILTROS,C,S,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20200703,2047,20220406,3655
00017498,,C 24196 KENDALL/ATEC HYUN H1                      ,FILTROS,C,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20220429,3121,20230111,5945
00017552,,C 2955 KENDALL/ATEC                               ,FILTROS,C,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,,20210602,1768,20221231,3328
00017584,,HU 711/51X BOSCH                                  ,FILTROS,FILTROS AIRE OTROS,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,REFAX CHILE SOC.ANONIMA,20201218,980,20220604,5000
00017585,,HU 716/2X KENDAL                                  ,FILTROS,HU,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20221025,1632,20220701,2109
00017589,,TB 1374X FILTRO SEC.AIRE MANN                     ,FILTROS,FILTROS AIRE OTROS,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,J RIVEROS S.A.I.C.,20220503,14562,20230128,17482
00017594,,W 712/22 KENDALL/ DYNAMAX                         ,FILTROS,W,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20220729,1112,20220914,1219
00017595,,W 713/1 KENDALL                                   ,FILTROS,W,N,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20221005,1122,20230117,1345
00017605,,WK 612 KENDALL/ATEC PEUG                          ,FILTROS,WK - WDK,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,IMPORTADORA ALSACIA SPA,20201113,959,20211020,1849
00017777,,FILTRO BENC UNIV PLAST 6-8 MM GF61 STP            ,FILTROS,FILTROS COMBUSTIBLE OTROS,N,SIN ROTACION,180,5,1,1,.25,1.25,0,0,0,0,0,NORIEGA VANZULI S.A,EDUARDO CRISTHIAN FERRI MASCIO,20221119,640,20221219,1225
00017831,,FILTRO MOTOR A2201 2251 ASPIRADORA 2604           ,KARCHER,FILTROS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,NORIEGA VANZULI S.A,,20220423,8502,20201118,15071
00017842,,GOLILLA CULATA 8 MM                                                                                 ,GOLILLA PLANA,CULATA,N,SIN ROTACION,180,8,40,1,.25,1.25,0,0,0,315,0,BRENDA CUELLAR ARCOS,BRENDA CUELLAR ARCOS,20230131,315,20220817,618
00017844,,GOLILLA CULATA 10 MM                              ,GOLILLA PLANA,CULATA,N,SIN ROTACION,180,26,0,1.01,.25,1.26,0,0,1,360,364,BRENDA CUELLAR ARCOS,BRENDA CUELLAR ARCOS,20230130,360,20221207,529
00017845,,GOLILLA CULATA 12 MM                              ,GOLILLA PLANA,CULATA,N,SIN ROTACION,180,18,1,1,.25,1.25,0,31,0,405,0,BRENDA CUELLAR ARCOS,BRENDA CUELLAR ARCOS,20230130,405,20220701,681
00017846,,GOLILLA CULATA 14 MM                              ,GOLILLA PLANA,CULATA,N,SIN ROTACION,180,0,0,0,0,0,0,30,0,0,0,BRENDA CUELLAR ARCOS,BRENDA CUELLAR ARCOS,20190802,288,20221026,757
00017894,,ACEITERA TRUPER 300 CON FLEX 300 ML ACEF-300      ,TRUPER,ACEITERAS,S,SIN ROTACION,0,0,5,1,.25,1.25,.4,0,0,0,0,BRENDA CUELLAR ARCOS,,20221209,2217,20230117,2661
00017895,,ACEITERA TRUPER 500 CON FLEX 500 ML ACEF-500      ,TRUPER,ACEITERAS,S,SIN ROTACION,0,0,4,3,.75,3.75,.6,0,0,0,0,BRENDA CUELLAR ARCOS,,20221209,2514,20230128,4966
00017920,,BOMBA SUCCION ACEITE 500 ML SAMOA #37 113710      ,HERR.OTRAS MARCAS,PATOS Y BOMBAS,S,SIN ROTACION,180,1,2,1,.25,1.25,0,0,0,0,0,BRENDA CUELLAR ARCOS,,20210817,10590,20230125,17655
00017924,,BOMBA TRASVASIJE TRUPER BOMEX-25                  ,TRUPER,PATOS Y BOMBAS,S,SIN ROTACION,0,0,10,4,1,5,1.3,0,0,0,0,BRENDA CUELLAR ARCOS,IMPORTADORA AGROFOR S.A.,20230119,25849,20230131,38776
00017930,,BOQUILLA CORTE #6290 3NX                          ,HERR.SOLDADOR,BOQUILLA,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,,20220811,5824,20220811,7197
00017931,,BOQUILLA ENGRASAD (4 MORDAZAS)                    ,HERR.OTRAS MARCAS,GRASERAS,N,ALTA,180,23,68,1,.25,1.25,2.8,0,0,0,0,BRENDA CUELLAR ARCOS,,20221021,1853,20230126,2224
00017943,,BOTADOR LARGO #3 3X125MM FORCE                                                                      ,FORCE,BOTADORES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,MANNHEIM Spa,20181117,28668,20170523,1354
00017946,,BOTADOR LARGO #6 6X180MM FORCE                    ,FORCE,BOTADORES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,VILLAR HNOS.S.A.,20120327,2225,20180518,2065
00017947,,BOTADOR LARGO #8 8X180MM FORCE                    ,FORCE,BOTADORES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,,,1264,20180118,2065
00017952,,BROCA HSS 03.0 MM TITANIO                         ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,1,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,,20210823,1170,20220217,1404
00017954,,BROCA HSS 04.0 MM TITANIO                         ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,1,.25,1.25,0,0,1,0,0,BRENDA CUELLAR ARCOS,,20220127,1553,20220824,2597
00017958,,BROCA HSS 06.0 MM TITANIO                         ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,4,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,,20220127,2487,20220516,3736
00017960,,BROCA HSS 07.0 MM TITANIO                         ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,1,.25,1.25,0,0,1,0,0,BRENDA CUELLAR ARCOS,,20210823,3465,20220809,5203
00017976,,BROCA HSS 03.0 MM COBALTO 8% JK                   ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,1,.25,1.25,0,0,1,0,0,BRENDA CUELLAR ARCOS,ROBERT BOSCH S.A.,20221025,1245,20230131,2076
00017977,,BROCA HSS 03.5 MM COBALTO 8% JK                   ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,1,.25,1.25,0,0,1,0,0,BRENDA CUELLAR ARCOS,ROBERT BOSCH S.A.,20221028,1361,20221109,10815
00017978,,BROCA HSS 04.0 MM COBALTO 8% JK                   ,HERR.OTRAS MARCAS,BROCAS,S,SIN ROTACION,0,0,0,1,.25,1.25,0,0,1,0,0,BRENDA CUELLAR ARCOS,,20221217,1025,20230126,2110
00017979,,BROCA HSS 04.5 MM COBALTO 8% JK                   ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,1,.25,1.25,0,0,1,0,0,BRENDA CUELLAR ARCOS,ROBERT BOSCH S.A.,20221028,1477,20230126,2462
00017980,,BROCA HSS 05.0 MM COBALTO 8% JK                   ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,ROBERT BOSCH S.A.,20221028,2072,20230128,3454
00017982,,BROCA HSS 06.0 MM COBALTO                         ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,1,.25,1.25,0,0,1,0,0,BRENDA CUELLAR ARCOS,ROBERT BOSCH S.A.,20221028,2662,20230131,3993
00017984,,BROCA HSS 07.0 MM COBALTO 8% JK                   ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,4,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,ROBERT BOSCH S.A.,20221025,3544,20230124,5966
00017985,,BROCA HSS 07.5 MM COBALTO 8% JK                   ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,,20221217,2983,20230103,4975
00017986,,BROCA HSS 08.0 MM COBALTO 8% JK                   ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,,20221217,3523,20221219,8138
00018011,,BROCA SDS PLUS 08X200X260 MM BOSCH                ,BOSCH,BROCAS,N,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,BRENDA CUELLAR ARCOS,ROBERT BOSCH S.A.,20130311,2347,20190404,2818
00018013,,BROCA SDS PLUS 10X150X210 MM BOSCH                ,BOSCH,BROCAS,N,SIN ROTACION,0,0,0,1,.25,1.25,.1,0,1,0,0,BRENDA CUELLAR ARCOS,,20220503,2746,20221123,4891
00018017,,BROCA SDS PLUS 12X150X210 BOSCH                   ,BOSCH,BROCAS,N,SIN ROTACION,0,0,0,0,0,0,0,10,0,0,0,BRENDA CUELLAR ARCOS,,20220503,3715,20220930,6540
00018023,,BRUNIDOR CILINDRO DE 1.1/4" A 3.1/2" AOK WS-193   ,HERR.AUTOMOTRIZ,BRUNIDOR,S,SIN ROTACION,180,0,1,0,0,0,.1,0,0,8139,0,VILLAR HNOS.S.A.,VILLAR HNOS.S.A.,20230118,8139,20230126,13571
00018053,,CANERIA COBRE 1/2 (ROLLO 18 MT )                  ,HERR.OTRAS MARCAS,CANERIAS,N,SIN ROTACION,180,0,15,0,0,0,0,0,0,0,0,VILLAR HNOS.S.A.,INVERSIONES COLLINS Y COLLINS LTDA.,20180827,6739,20221125,11231
